,Age,Education-num,Marital-Status,Relationship,Race,Sex,Capital-gain,Capital-loss,hrs-per-week,Native-Country,Employment_type,Earning-potential,predict
8987,3,5,0,2,0,1,1,0,3,1,1,1,1
8988,2,9,0,2,0,1,0,1,6,1,1,0,0
8989,3,7,1,0,0,1,0,0,4,1,1,0,1
8990,1,5,0,2,0,1,0,0,6,1,1,1,1
8992,0,5,1,4,2,1,0,0,1,1,1,1,1
8993,3,6,1,3,2,1,0,0,3,1,1,1,1
8994,1,5,0,2,3,1,0,0,3,0,1,0,1
8995,0,1,1,3,0,1,0,0,2,0,1,1,1
8997,3,3,1,0,0,0,0,0,3,1,1,1,1
8998,4,5,0,2,0,1,0,0,3,1,1,1,1
8999,0,5,0,2,0,1,0,0,4,1,1,1,1
9000,5,0,0,2,0,1,0,1,1,1,2,1,1
9001,4,5,1,3,0,1,0,0,3,1,2,1,1
9002,1,5,1,3,0,1,0,0,4,1,1,1,1
9003,2,7,1,0,0,0,0,0,3,1,1,1,1
9004,3,5,0,2,0,1,0,0,3,1,1,0,1
9005,5,7,0,2,0,1,0,0,3,1,1,0,0
9006,1,3,1,3,0,1,0,0,3,0,1,1,1
9007,4,5,0,2,0,1,0,0,3,1,1,1,1
9008,2,7,0,2,0,1,0,0,4,1,1,0,0
9009,1,9,1,4,0,1,0,0,3,1,2,1,1
9010,0,5,1,4,0,0,0,0,1,1,1,1,1
9011,2,5,1,5,0,1,0,0,3,0,1,1,1
9012,2,5,1,5,0,0,0,0,3,1,1,1,1
9013,3,9,1,3,0,0,0,1,5,1,0,0,1
9014,6,5,0,2,0,1,0,0,3,1,1,0,1
9016,5,7,0,2,3,1,1,0,4,1,1,0,0
9017,2,5,1,3,2,0,0,0,3,0,1,0,1
9018,3,0,1,0,0,1,0,0,3,0,1,1,1
9019,5,1,0,2,0,1,0,0,4,1,1,1,1
9020,0,5,1,3,0,1,0,0,2,1,1,1,1
9021,2,7,0,2,0,1,0,0,6,1,2,0,0
9022,3,5,0,2,0,1,0,0,4,1,1,0,1
9023,1,5,0,2,0,1,0,0,3,1,1,0,1
9024,4,5,0,2,0,1,0,0,4,1,2,0,1
9025,1,3,0,2,0,1,0,0,4,1,1,1,1
9026,2,6,0,2,0,1,0,0,3,1,1,0,1
9027,3,5,0,2,0,1,0,0,4,1,1,1,1
9029,4,5,0,2,0,1,0,0,4,1,1,0,1
9031,3,5,0,2,0,1,0,0,3,1,1,0,1
9032,3,5,0,2,0,1,0,0,6,1,0,1,1
9033,3,5,0,2,0,1,0,0,3,1,1,0,1
9034,0,5,1,3,0,0,0,0,2,1,1,1,1
9035,1,3,0,2,0,1,0,0,3,1,0,1,1
9036,1,5,0,2,3,1,0,0,2,1,1,1,1
9037,0,5,1,4,0,1,0,0,3,1,1,1,1
9038,1,5,0,2,0,1,0,0,4,1,1,0,1
9039,0,5,1,4,0,0,0,0,2,1,1,1,1
9041,4,7,0,2,0,1,1,0,3,1,1,0,0
9042,1,5,1,3,3,0,0,0,4,1,1,1,1
9043,0,5,1,4,0,0,0,0,3,1,1,1,1
9044,2,6,1,4,0,1,0,0,3,1,1,1,1
9045,1,7,1,4,3,0,0,0,3,1,0,1,1
9046,0,1,0,2,0,1,0,0,3,0,1,1,1
9047,2,6,1,3,3,0,0,0,3,0,1,1,1
9048,1,4,1,4,0,1,0,0,4,1,1,1,1
9049,5,5,1,0,3,0,0,0,3,1,1,1,1
9050,3,5,0,2,0,1,0,0,3,1,1,0,1
9051,1,7,1,4,0,1,0,0,3,1,1,1,1
9052,1,5,1,0,0,0,0,0,3,1,1,1,1
9053,4,5,1,3,0,0,0,0,5,1,1,1,1
9054,0,5,1,4,0,1,0,0,3,1,1,1,1
9055,7,7,1,3,0,0,0,0,0,1,1,1,1
9056,0,2,1,3,0,1,0,0,3,1,1,1,1
9057,1,7,0,2,0,1,0,0,3,1,1,1,0
9058,1,5,1,4,0,0,0,0,8,1,0,1,1
9059,3,9,0,2,0,1,1,0,4,1,1,0,0
9060,0,5,0,2,0,1,1,0,3,1,1,0,1
9061,0,5,1,4,0,0,0,0,3,1,1,1,1
9062,2,9,0,2,0,1,1,0,6,1,2,0,0
9063,3,7,0,2,0,1,0,0,3,1,0,0,0
9064,2,9,1,3,0,1,0,0,6,1,1,1,1
9065,3,5,0,2,4,1,0,0,3,1,1,1,1
9066,1,6,0,2,0,1,0,0,3,1,1,0,1
9067,4,2,0,5,2,0,0,0,4,0,1,1,1
9068,4,5,1,3,3,1,0,0,3,0,1,1,1
9069,2,4,1,3,3,0,0,0,3,1,0,1,1
9070,5,7,0,2,0,1,0,0,4,1,1,0,0
9071,4,5,0,2,0,1,0,0,3,1,1,1,1
9072,2,7,0,2,4,1,1,0,4,0,2,0,0
9073,4,5,1,3,0,0,0,0,3,1,1,1,1
9074,5,6,0,2,0,1,0,0,1,1,1,1,1
9075,2,5,0,2,0,1,0,0,6,1,1,1,1
9076,1,6,1,4,0,0,0,0,6,1,1,1,1
9077,0,5,1,4,0,0,0,0,4,1,1,1,1
9078,0,7,1,3,0,1,0,0,3,1,1,1,1
9079,3,7,0,2,0,1,0,0,6,1,2,0,0
9080,0,3,1,4,0,1,0,0,3,1,2,1,1
9081,1,6,1,5,3,1,0,0,3,1,1,1,1
9082,7,5,1,3,0,0,0,0,3,1,0,1,1
9083,6,5,0,2,0,1,0,0,2,1,1,1,1
9084,5,7,1,3,0,1,0,0,4,1,1,0,1
9085,2,6,0,2,0,1,0,0,3,1,1,1,1
9086,3,5,1,3,0,1,0,1,3,1,1,1,1
9087,2,5,0,2,3,1,0,0,3,1,1,1,1
9088,2,5,1,3,0,1,0,0,3,1,1,1,1
9089,2,5,0,2,0,1,0,0,4,1,1,1,1
9090,1,3,1,0,0,0,0,0,3,1,1,1,1
9091,5,8,0,2,0,1,0,0,3,1,1,0,0
9092,0,5,1,0,0,1,0,0,3,1,1,1,1
9093,5,5,0,2,0,1,0,0,4,1,2,0,1
9094,0,3,1,3,0,1,0,0,3,1,0,1,1
9095,1,5,0,2,0,1,0,0,3,1,0,1,1
9096,1,3,0,2,0,1,0,0,3,1,1,1,1
9097,2,8,1,3,0,0,0,0,3,0,0,1,1
9098,1,7,1,3,0,1,0,0,3,1,1,1,1
9099,0,3,0,2,0,1,0,0,4,1,1,1,1
9100,0,5,1,3,0,1,0,0,3,1,1,1,1
9101,3,7,0,1,0,0,0,0,3,1,2,0,0
9102,6,5,1,0,0,0,0,0,3,1,1,1,1
9103,6,5,1,3,0,0,0,0,1,1,2,1,1
9104,2,7,1,3,0,1,0,0,3,1,1,1,1
9105,3,8,0,2,0,1,0,0,4,1,1,0,0
9107,2,5,0,2,0,1,0,0,3,1,1,1,1
9108,5,8,0,2,0,1,1,0,4,1,2,0,0
9109,1,7,1,3,0,1,0,0,3,1,0,1,1
9110,4,7,1,3,0,0,0,0,3,1,1,1,1
9111,0,5,1,4,0,1,0,0,0,1,0,1,1
9112,1,5,1,3,0,1,0,0,4,1,1,1,1
9113,4,5,0,2,3,1,0,0,3,1,0,0,1
9114,3,5,0,5,0,1,0,0,3,1,1,1,1
9115,2,7,1,3,0,1,1,0,3,1,1,1,1
9116,1,5,1,3,0,1,0,0,3,1,1,1,1
9117,1,5,1,4,0,0,0,0,4,1,1,1,1
9118,0,3,1,5,4,1,0,0,3,1,1,1,1
9119,1,8,1,4,0,0,0,0,3,1,1,1,1
9120,1,5,1,3,0,1,0,0,3,1,1,1,1
9121,2,3,0,2,0,1,0,0,3,1,1,1,1
9122,2,5,1,0,3,0,0,0,3,1,1,1,1
9123,4,7,0,2,3,1,0,0,3,1,1,0,0
9124,2,5,0,2,0,1,0,0,9,1,2,1,1
9125,0,5,1,4,0,1,0,0,3,1,1,1,1
9126,6,9,0,2,0,1,1,0,5,1,1,0,0
9127,3,3,1,0,0,1,0,0,4,1,1,1,1
9128,0,5,1,0,2,0,0,0,2,0,2,1,1
9129,1,5,0,2,0,1,0,1,3,1,1,0,1
9130,3,8,0,2,0,1,0,0,4,1,1,0,0
9131,4,8,1,0,0,1,0,0,6,1,2,0,1
9132,4,5,1,3,0,1,0,0,3,1,1,1,1
9133,0,5,1,4,0,0,0,0,1,1,0,1,1
9134,2,5,0,2,0,1,0,0,4,1,0,0,1
9135,5,1,1,3,0,1,0,0,3,0,1,1,1
9136,2,5,0,2,0,1,1,0,3,1,1,1,1
9137,6,3,0,2,0,1,0,0,2,1,1,1,1
9139,1,6,1,3,0,0,0,0,3,1,1,1,1
9142,7,5,0,2,0,1,0,1,3,1,1,0,1
9143,5,1,0,2,0,1,0,0,4,1,2,1,1
9144,1,7,0,2,0,1,0,0,3,1,1,1,0
9145,3,9,1,3,0,1,1,0,3,1,0,0,1
9146,2,8,0,2,0,1,0,0,5,0,1,0,0
9149,0,5,1,4,0,0,1,0,3,1,1,1,1
9150,4,5,0,2,0,1,0,0,3,1,0,0,1
9151,0,5,1,3,3,0,0,1,2,1,1,1,1
9152,2,5,0,2,0,1,0,0,3,1,0,1,1
9153,1,5,1,0,0,0,0,0,1,1,1,1,1
9154,4,5,1,3,0,1,0,0,3,1,1,1,1
9156,5,5,0,1,0,0,0,0,3,1,1,1,1
9157,0,5,1,3,0,0,0,0,2,1,1,1,1
9158,0,3,0,2,0,1,0,0,5,1,1,1,1
9159,0,5,1,3,0,1,1,0,6,1,1,1,1
9160,2,5,0,2,0,1,0,0,7,1,1,1,1
9161,3,5,0,1,0,0,0,0,1,1,1,1,1
9162,2,7,1,3,0,0,0,0,3,1,0,1,1
9163,3,8,1,3,0,0,0,0,3,1,0,1,1
9164,7,7,0,2,0,1,1,0,0,1,1,1,0
9165,2,5,0,1,0,0,0,0,3,1,1,0,1
9166,4,7,0,2,0,1,0,1,3,1,0,0,0
9167,2,6,1,3,0,1,0,0,3,1,2,1,1
9168,2,5,1,3,0,0,0,0,3,1,1,0,1
9169,2,5,0,2,0,1,0,0,3,1,1,1,1
9171,0,5,1,4,0,0,0,0,0,1,1,1,1
9172,1,5,1,3,0,1,0,0,3,1,1,1,1
9173,2,5,0,2,0,1,0,1,3,1,1,0,1
9174,0,5,1,4,0,0,0,0,1,1,1,1,1
9175,1,3,1,0,0,0,0,0,4,1,1,1,1
9176,0,5,1,4,0,0,0,0,3,0,1,1,1
9177,2,6,0,2,0,1,0,0,3,1,1,0,1
9179,2,7,0,2,0,1,0,0,6,1,1,0,0
9180,5,5,0,2,0,1,0,0,4,1,1,0,1
9181,2,8,1,3,0,0,0,0,3,1,0,1,1
9182,3,5,0,2,0,1,0,0,4,1,1,0,1
9183,2,3,1,5,0,1,0,0,2,1,1,1,1
9184,2,7,0,2,0,1,1,0,4,1,1,0,0
9185,3,6,1,3,0,1,0,0,3,1,1,1,1
9186,1,5,0,2,0,1,0,0,4,1,1,1,1
9187,2,5,0,2,0,1,0,0,3,1,1,0,1
9188,1,5,0,2,0,1,0,0,3,1,1,1,1
9189,1,7,1,3,0,1,1,0,3,1,1,1,1
9190,3,5,0,2,0,1,0,0,3,1,2,0,1
9191,3,5,0,2,0,1,0,0,3,1,1,1,1
9192,2,5,0,2,0,1,0,0,4,1,1,1,1
9193,0,5,1,0,0,1,0,0,3,1,1,1,1
9194,3,9,0,2,0,1,0,0,4,1,0,0,0
9195,0,7,1,3,0,1,0,0,3,1,1,1,1
9196,3,5,1,3,1,1,0,0,3,1,1,1,1
9198,4,7,0,2,0,1,0,1,3,1,1,0,0
9199,2,9,0,2,0,1,0,0,7,1,1,0,0
9200,5,1,0,2,0,1,0,0,3,1,2,0,1
9201,2,7,0,1,0,0,0,0,2,0,1,1,0
9202,2,5,1,0,0,0,0,0,3,0,1,1,1
9203,0,7,1,3,0,0,0,0,3,1,1,1,1
9204,2,7,0,2,0,1,0,0,4,1,1,0,0
9205,4,5,0,2,3,1,0,0,4,1,0,0,1
9206,5,1,1,5,0,0,0,0,4,0,1,1,1
9207,0,5,1,3,0,0,0,0,3,1,1,1,1
9208,0,5,1,4,0,1,0,0,3,1,1,1,1
9209,0,5,1,0,0,0,0,0,3,1,1,1,1
9210,1,8,0,1,0,0,0,0,2,1,2,0,0
9212,0,5,1,3,0,1,0,0,3,1,0,1,1
9213,5,5,0,2,3,1,0,0,3,1,0,0,1
9215,2,7,0,2,2,1,0,0,3,0,0,1,0
9216,4,5,0,2,0,1,0,0,1,0,1,1,1
9217,4,7,0,2,0,1,0,0,4,1,1,0,0
9218,4,7,0,2,0,1,0,1,3,1,1,0,0
9219,0,5,1,0,0,0,0,0,5,1,1,1,1
9220,5,5,1,3,0,0,0,0,3,1,1,1,1
9221,4,3,1,3,0,1,0,0,3,1,1,1,1
9222,0,5,1,3,0,0,0,0,3,1,1,1,1
9223,4,5,1,5,0,1,0,0,4,1,1,1,1
9224,2,3,0,2,0,1,0,0,3,1,1,1,1
9225,1,7,0,2,0,1,0,1,3,0,0,1,0
9226,3,5,1,0,1,0,0,0,3,1,1,1,1
9227,3,8,1,3,0,0,1,0,3,1,1,0,1
9228,3,7,0,2,0,1,1,0,3,1,1,0,0
9229,2,5,0,2,0,1,0,0,4,1,1,1,1
9230,2,3,1,0,3,0,0,0,3,1,1,1,1
9231,2,1,0,2,0,1,0,0,3,1,1,1,1
9232,5,7,0,2,0,1,0,0,3,1,0,0,0
9233,4,5,0,2,0,1,0,0,3,1,1,1,1
9234,0,7,1,3,0,0,0,0,4,1,1,1,1
9235,3,5,0,2,0,1,0,1,6,1,0,0,1
9236,0,5,1,3,0,1,0,0,3,1,1,1,1
9238,2,5,1,0,0,0,0,0,3,1,0,1,1
9239,0,4,1,4,0,0,1,0,3,1,1,1,1
9240,1,5,1,4,0,0,0,0,3,1,1,1,1
9241,2,5,0,2,3,1,0,0,3,1,1,0,1
9242,3,7,0,2,0,1,1,0,5,1,1,0,0
9243,0,5,1,5,0,0,0,0,1,1,1,1,1
9244,2,7,1,3,3,0,1,0,4,1,1,0,1
9246,3,5,0,2,0,1,0,0,3,1,1,1,1
9247,2,5,0,2,0,1,1,0,3,1,0,0,1
9248,2,5,1,0,3,0,0,0,4,1,0,1,1
9249,0,5,0,1,3,0,0,0,1,1,1,1,1
9250,1,5,1,4,0,1,0,0,4,1,1,1,1
9251,4,7,1,0,0,1,0,0,2,1,1,1,1
9252,3,1,0,2,4,1,0,1,3,0,1,1,1
9253,3,5,1,3,0,0,0,0,3,1,1,1,1
9254,5,5,0,2,0,1,0,0,3,1,0,0,1
9255,2,7,1,3,0,1,0,0,4,1,1,1,1
9256,2,5,0,2,0,1,0,0,3,1,1,1,1
9257,0,5,1,4,0,1,0,0,1,1,3,1,1
9258,1,3,1,0,0,0,0,0,3,1,0,1,1
9259,5,3,0,2,0,1,0,0,3,1,1,1,1
9260,2,5,0,2,0,1,0,0,4,1,2,1,1
9261,3,3,1,3,0,0,0,0,6,1,1,1,1
9262,1,5,1,0,0,0,0,0,3,0,1,1,1
9263,1,8,1,3,0,1,0,0,3,1,0,1,1
9264,0,4,1,4,0,1,0,0,1,1,1,1,1
9265,5,5,0,2,0,1,0,0,3,0,2,0,1
9266,4,5,0,2,1,1,0,0,4,1,0,1,1
9267,2,3,1,3,0,1,0,0,3,1,1,1,1
9268,2,5,0,2,0,1,0,0,3,1,0,0,1
9269,2,5,0,2,0,1,0,0,4,1,1,0,1
9270,2,5,0,2,0,1,0,0,3,1,1,1,1
9271,0,5,1,4,0,1,0,0,3,1,1,1,1
9272,1,5,1,4,0,0,0,0,3,1,1,1,1
9273,2,7,0,2,0,1,0,0,4,1,1,0,0
9274,5,7,0,2,0,1,0,0,3,1,2,0,0
9275,0,5,1,3,0,1,0,1,0,1,1,1,1
9276,4,8,0,2,0,1,0,0,4,1,0,1,0
9277,0,7,1,3,4,0,0,0,3,1,0,1,1
9278,2,7,1,3,0,0,0,0,3,1,1,1,1
9279,1,5,0,1,0,0,1,0,3,1,1,0,1
9280,3,5,0,2,0,1,0,0,3,0,2,1,1
9281,2,1,1,0,0,0,0,0,3,1,1,1,1
9282,4,5,0,2,0,1,0,0,3,1,1,1,1
9283,3,3,1,3,0,1,0,0,3,1,1,1,1
9284,0,5,0,2,0,1,0,0,6,1,1,1,1
9285,5,1,0,2,0,1,0,0,5,1,1,1,1
9286,1,5,1,3,3,0,0,0,3,1,1,1,1
9287,3,7,1,3,0,0,0,0,4,1,1,1,1
9288,2,5,0,2,0,1,0,0,3,1,0,1,1
9289,0,7,1,3,0,0,0,0,4,1,1,1,1
9290,5,3,0,1,0,0,1,0,2,1,1,1,1
9291,5,5,1,0,0,0,0,0,3,1,1,1,1
9292,4,1,0,2,0,1,0,1,5,1,1,1,1
9294,3,5,1,3,0,0,0,0,3,1,1,1,1
9295,2,7,1,3,0,1,0,0,7,1,1,1,1
9296,2,7,0,2,0,1,0,0,3,1,2,1,0
9297,4,5,1,3,0,0,0,0,3,1,1,1,1
9298,2,7,1,3,0,1,0,0,3,1,1,1,1
9299,4,7,0,2,0,1,0,0,3,1,2,1,0
9300,3,5,1,0,3,0,0,0,3,1,1,1,1
9301,0,5,1,4,0,1,0,0,2,1,1,1,1
9302,6,7,0,2,0,1,0,0,3,1,2,1,0
9303,4,7,0,2,0,1,0,0,0,1,2,1,0
9304,0,5,1,5,0,1,0,0,1,1,0,1,1
9305,1,5,1,3,0,1,0,0,3,0,1,1,1
9306,4,8,0,2,0,1,0,1,4,0,1,0,0
9307,1,5,1,3,0,1,0,0,4,1,2,1,1
9308,4,7,1,3,0,1,0,0,3,1,1,1,1
9309,2,5,0,2,0,1,0,1,6,1,1,1,1
9310,3,7,0,2,0,1,1,0,4,1,1,0,0
9311,4,5,0,2,0,1,0,0,3,1,1,1,1
9312,4,5,1,3,0,1,0,0,3,1,1,0,1
9313,1,5,1,3,0,1,0,0,2,1,1,1,1
9314,2,7,1,0,3,0,0,0,3,0,1,1,1
9315,3,5,0,1,0,0,0,0,6,1,1,1,1
9316,4,3,1,3,3,1,0,0,4,1,1,1,1
9317,2,5,1,4,0,1,0,0,3,1,1,1,1
9318,2,8,1,0,2,1,0,0,3,0,1,1,1
9319,3,5,0,2,0,1,1,0,3,1,1,1,1
9320,2,5,0,2,0,1,0,0,6,1,2,1,1
9321,2,5,0,2,0,1,0,0,4,1,2,0,1
9322,1,5,1,4,0,1,0,0,0,0,1,1,1
9323,4,7,0,2,0,1,0,0,4,1,2,1,0
9325,3,7,1,3,0,1,0,0,2,1,2,1,1
9326,1,5,1,4,3,1,0,0,3,1,0,1,1
9327,0,6,1,3,0,1,0,0,2,1,1,1,1
9328,0,5,1,3,0,0,0,0,1,1,1,1,1
9329,4,9,1,3,0,1,0,0,3,1,1,0,1
9330,1,5,1,3,3,0,0,0,3,1,1,1,1
9331,2,7,0,2,0,1,0,0,4,1,1,0,0
9332,1,2,1,3,0,1,0,0,3,1,1,1,1
9333,3,5,1,0,0,0,0,0,2,1,1,1,1
9334,0,1,0,2,0,1,0,0,3,0,1,1,1
9335,2,6,1,4,0,1,0,0,3,1,1,1,1
9336,2,5,0,2,0,1,0,0,3,0,1,1,1
9337,1,5,1,3,0,1,0,0,3,1,0,1,1
9338,1,7,0,2,0,1,0,0,3,1,1,1,0
9339,3,5,1,0,0,0,0,0,3,0,1,1,1
9341,0,5,1,4,0,1,0,0,0,0,1,1,1
9343,0,5,1,4,0,1,0,0,3,1,1,1,1
9344,2,7,0,2,0,1,0,0,6,1,0,1,0
9345,4,8,0,2,0,1,0,0,4,1,1,0,0
9346,1,5,0,2,4,1,0,0,4,1,1,1,1
9347,5,5,0,1,0,0,0,0,1,0,1,0,1
9348,3,7,0,2,0,1,1,0,6,1,1,0,0
9349,0,5,1,4,0,0,0,0,1,1,1,1,1
9350,4,6,1,0,0,0,0,0,3,1,0,1,1
9352,3,9,0,2,0,1,0,0,3,1,0,0,0
9354,4,8,1,3,0,1,0,0,3,1,1,1,1
9355,4,5,1,4,3,1,0,0,3,1,1,1,1
9356,0,5,1,4,0,0,0,0,1,1,1,1,1
9357,7,5,0,2,0,1,0,0,4,1,2,1,1
9359,3,5,0,2,0,1,0,0,4,1,1,1,1
9360,4,5,1,0,3,0,0,0,4,1,1,1,1
9361,2,5,0,2,0,1,0,0,3,1,1,1,1
9362,1,5,1,4,0,1,0,0,3,1,0,1,1
9363,2,5,0,2,0,1,0,0,3,1,1,1,1
9364,6,5,0,2,0,1,0,0,3,1,1,0,1
9365,3,5,1,3,0,1,0,0,4,1,1,1,1
9368,0,5,1,0,0,0,0,0,3,1,1,1,1
9369,2,7,1,3,0,0,0,0,4,1,1,1,1
9370,2,4,1,3,0,1,0,0,3,1,1,1,1
9371,0,5,1,4,2,1,0,0,3,0,1,1,1
9372,5,7,0,2,0,1,0,0,3,1,1,0,0
9373,3,7,0,2,0,1,0,0,4,1,1,1,0
9374,6,5,0,1,0,0,1,0,3,1,1,1,1
9375,6,3,0,2,0,1,0,0,1,1,1,1,1
9376,3,5,0,2,0,1,0,0,3,1,1,1,1
9377,5,5,1,0,0,0,0,0,3,1,1,1,1
9378,4,5,0,2,0,1,0,1,3,1,1,0,1
9379,1,5,0,2,0,1,0,0,3,1,1,1,1
9380,3,5,1,0,3,0,0,0,3,1,1,1,1
9381,0,5,1,4,0,1,0,0,3,1,1,1,1
9382,2,5,0,2,0,1,0,0,5,1,1,1,1
9383,1,7,1,0,0,1,0,0,6,1,1,1,1
9384,0,7,1,4,0,0,0,0,3,0,0,1,1
9385,0,5,1,4,0,1,0,0,2,1,1,1,1
9386,3,5,0,2,0,1,0,0,3,1,2,0,1
9387,1,5,0,2,0,1,0,0,3,1,1,1,1
9388,2,5,0,2,0,1,0,0,4,0,1,1,1
9389,1,5,1,0,0,1,0,0,3,1,0,1,1
9390,5,1,0,2,0,1,0,0,3,0,1,1,1
9391,3,5,0,2,0,1,0,0,4,1,1,1,1
9392,3,8,0,2,0,1,0,0,4,1,1,0,0
9393,2,5,0,2,0,1,0,0,3,1,1,0,1
9394,0,3,1,4,0,0,0,0,1,1,1,1,1
9395,1,5,1,4,0,0,0,0,3,1,1,1,1
9396,5,5,0,2,0,1,1,0,5,1,1,1,1
9397,3,5,0,2,0,1,0,1,4,1,1,1,1
9398,1,5,1,4,0,1,0,0,8,1,2,1,1
9399,4,7,0,2,0,1,0,0,4,1,0,0,0
9400,2,1,0,2,0,1,0,0,5,1,2,1,1
9401,2,8,1,4,0,0,0,0,3,1,0,1,1
9402,1,5,1,3,0,1,0,0,3,0,1,1,1
9403,0,5,1,4,0,1,0,0,2,1,1,1,1
9404,5,5,0,2,2,1,0,0,6,0,0,1,1
9405,3,2,1,4,0,1,0,0,3,1,0,1,1
9406,0,5,1,4,0,1,0,1,1,1,1,1,1
9407,3,5,1,3,0,1,0,1,4,1,1,1,1
9408,2,5,0,2,0,1,0,0,4,1,1,1,1
9410,0,5,1,3,3,1,0,0,3,1,1,1,1
9411,0,5,1,4,0,1,0,0,3,1,1,1,1
9412,0,5,1,4,0,0,0,0,2,1,1,1,1
9413,1,7,1,3,0,1,0,0,5,1,1,1,1
9414,6,5,0,2,0,1,0,0,3,1,1,1,1
9415,1,9,1,4,0,1,0,0,1,1,2,1,1
9416,3,7,0,2,0,1,0,0,5,1,0,0,0
9417,2,5,0,2,0,1,0,0,3,1,1,1,1
9419,2,7,1,0,0,0,0,0,3,1,1,1,1
9420,2,5,1,3,0,1,0,0,3,1,1,1,1
9421,3,5,1,3,0,0,0,0,5,1,1,1,1
9422,6,7,0,1,0,0,0,0,2,1,1,0,0
9423,0,5,1,4,0,1,0,0,3,1,1,1,1
9424,4,5,1,3,3,0,0,0,3,1,0,1,1
9425,5,7,0,2,0,1,0,0,3,1,1,0,0
9426,5,1,1,4,0,1,0,0,3,1,1,1,1
9427,3,5,0,2,0,1,0,0,4,1,2,1,1
9428,2,5,1,0,0,1,0,0,3,1,1,1,1
9429,1,7,0,2,0,1,0,0,3,1,1,1,0
9430,1,5,0,2,0,1,1,0,3,1,1,1,1
9431,0,5,1,4,0,1,0,0,6,1,1,1,1
9432,6,1,0,2,0,1,0,0,3,1,1,1,1
9433,5,8,1,3,0,0,0,0,3,1,2,1,1
9434,3,5,1,3,0,0,0,0,4,1,1,1,1
9435,3,5,0,2,0,1,0,0,5,1,1,1,1
9436,1,5,1,3,0,1,0,0,3,1,1,1,1
9437,2,5,0,2,0,1,0,0,3,1,1,1,1
9438,1,7,1,3,0,0,0,1,3,1,1,1,1
9439,5,3,0,2,0,1,0,1,3,1,1,0,1
9440,3,7,0,2,0,1,0,0,4,1,2,1,0
9441,4,5,1,3,2,0,0,0,4,0,1,1,1
9442,2,8,0,2,0,1,0,0,4,1,1,1,0
9443,2,5,0,2,0,1,0,0,3,1,1,1,1
9444,4,3,0,2,0,1,0,0,3,1,1,1,1
9445,2,5,1,0,0,0,0,0,3,1,1,1,1
9446,1,1,1,5,0,1,0,0,3,0,1,1,1
9447,3,5,0,1,0,0,0,0,4,1,2,1,1
9448,3,5,1,0,0,0,0,0,3,1,1,1,1
9449,5,5,0,2,0,1,0,0,3,1,1,0,1
9450,1,5,1,3,0,1,0,0,4,1,2,1,1
9451,2,5,0,2,0,1,0,0,4,1,1,1,1
9453,2,7,0,2,0,1,1,0,3,1,1,0,0
9454,3,8,0,2,3,1,0,0,0,1,0,0,0
9455,0,5,1,4,0,1,0,0,2,1,1,1,1
9456,1,6,1,4,3,1,0,0,3,1,1,1,1
9457,0,5,1,3,2,0,0,0,3,0,1,1,1
9458,5,5,1,3,3,1,0,0,3,1,1,1,1
9459,2,5,1,3,0,1,0,0,3,1,1,1,1
9460,4,5,1,3,0,0,0,0,3,1,0,1,1
9461,0,5,1,4,0,1,0,0,2,1,1,1,1
9462,1,5,1,3,0,1,0,0,2,1,1,1,1
9463,0,5,0,2,2,1,0,0,3,0,0,1,1
9464,5,5,0,1,0,0,0,0,4,1,2,1,1
9465,4,5,0,2,0,1,0,0,4,1,1,0,1
9466,3,5,0,2,0,1,0,0,3,1,1,1,1
9467,1,5,1,3,0,1,0,0,2,1,1,1,1
9468,3,8,0,1,0,0,1,0,3,1,0,0,0
9469,2,7,0,1,0,0,0,0,0,1,2,0,0
9470,0,5,1,5,2,1,0,0,3,0,1,1,1
9471,9,5,1,3,0,0,0,0,3,1,0,1,1
9472,3,5,1,5,0,1,0,0,4,1,1,1,1
9473,2,7,1,3,0,0,0,0,3,1,1,1,1
9474,3,5,1,4,0,1,0,1,3,1,1,1,1
9475,4,5,1,0,0,0,0,0,3,0,1,1,1
9476,6,5,0,2,0,1,0,0,2,1,2,1,1
9478,4,5,1,3,0,1,0,0,4,1,1,1,1
9479,3,5,1,0,3,1,0,0,3,1,0,1,1
9480,1,7,0,2,0,1,0,0,4,1,0,1,0
9481,2,5,0,2,0,1,0,0,3,1,1,1,1
9482,4,3,0,2,0,1,0,0,3,1,1,1,1
9483,2,5,1,0,0,0,0,0,3,1,1,1,1
9485,2,5,0,2,3,1,0,0,3,1,1,1,1
9486,1,7,0,2,0,1,0,0,1,1,1,1,0
9487,6,7,0,2,0,1,0,0,3,1,1,1,0
9488,2,5,0,2,0,1,0,0,3,1,1,1,1
9489,3,5,1,3,0,1,0,0,6,1,1,1,1
9491,3,7,0,2,0,1,0,0,4,1,1,0,0
9492,2,5,1,0,0,0,0,0,7,1,1,1,1
9493,4,5,0,2,0,1,0,0,3,1,1,0,1
9494,6,1,0,2,0,1,0,0,1,1,2,1,1
9495,4,5,0,2,0,1,0,0,4,1,1,1,1
9496,0,3,1,4,0,0,0,0,1,1,0,1,1
9497,2,5,1,3,0,0,0,0,3,1,1,1,1
9498,7,5,1,5,0,0,1,0,1,1,2,1,1
9499,0,5,1,4,0,0,0,0,1,1,1,1,1
9501,6,5,0,2,0,1,0,0,3,1,1,1,1
9502,2,7,0,2,0,1,0,0,2,1,1,0,0
